bedrooms,bathrooms_group,log_sqft_living,log_lot,sqft_basement_cat,waterfront,view,condition,grade_categ,lat,long,zona,yr_renovated_catg,price_categ1
4,1,3.2523675144598987,4.007875743767586,0,0,0,4,1,47.2883,-122.218,1,0,B1
3,0,3.214843848047698,3.9191304138606142,1,0,0,3,1,47.7443,-122.327,1,0,B1
3,1,3.427323786357247,4.611829479498374,0,0,0,3,1,47.5916,-122.055,2,0,C1
3,1,3.369215857410143,3.4727564493172123,1,0,0,5,1,47.6868,-122.348,2,0,C1
2,0,3.0453229787866576,3.2487087356009177,0,0,0,3,1,47.5647,-122.293,1,0,B1
5,1,3.3909351071033793,3.859738566197147,1,0,0,3,1,47.5486,-122.189,2,0,B1
3,1,3.359835482339888,3.80126647048962,0,0,0,3,1,47.5103,-122.382,1,0,B1
2,0,3.0086001717619175,3.6232492903979003,0,0,0,5,1,47.5319,-122.391,2,0,B1
3,0,3.307496037913213,3.93696589710787,0,0,0,3,1,47.5082,-122.166,1,0,B1
3,1,3.649334858712142,4.4154241120765345,0,0,0,3,2,47.6573,-122.173,2,0,C1
5,0,3.3560258571931225,3.937116510767054,1,0,0,3,1,47.6692,-122.151,2,0,B1
3,0,3.110589710299249,3.8048206787211623,0,0,0,3,1,47.6951,-122.319,2,0,C1
4,1,3.342422680822206,5.043920017617463,1,0,0,5,1,47.7409,-122.052,2,0,B1
4,0,3.359835482339888,4.012415374762433,1,0,0,3,1,47.5045,-122.369,1,0,B1
3,0,3.146128035678238,3.8682916880178557,1,0,0,3,1,47.4655,-122.174,1,0,B1
3,0,3.113943352306837,3.9283958522567137,0,0,0,3,1,47.6991,-122.13,2,0,B1
3,1,3.4727564493172123,5.370675896378979,1,0,3,3,1,47.5353,-121.897,1,0,C1
2,0,2.9190780923760737,3.04883008652835,0,0,0,3,1,47.5828,-122.314,1,0,B1
2,0,2.9590413923210934,3.6020599913279625,0,0,0,3,1,47.5427,-122.388,2,0,B1
4,1,3.4785664955938436,3.900530982452756,0,0,0,3,1,47.522,-122.19,1,0,B1
4,1,3.56702636615906,4.059487684274447,0,0,0,3,2,47.5699,-122.092,2,0,C1
4,1,3.546542663478131,3.5959369062691735,1,0,0,5,1,47.6424,-122.348,2,0,C1
3,1,3.5024271199844326,3.8978469315795716,1,0,0,3,1,47.489,-122.181,1,0,B1
3,0,3.383815365980431,4.17207725696948,1,0,0,3,1,47.3301,-122.365,1,0,B1
3,0,3.100370545117563,3.9020028913507296,0,0,0,3,1,47.7013,-122.373,2,0,B1
4,0,3.3180633349627615,3.5440680443502757,1,0,0,5,1,47.5445,-122.383,2,0,B1
3,0,3.1522883443830563,3.6532125137753435,0,0,0,3,1,47.694,-122.332,2,0,B1
2,0,3.24551266781415,3.6989700043360187,1,0,0,4,1,47.682,-122.372,2,0,B1
4,0,3.12057393120585,3.6989700043360187,0,0,0,3,1,47.5457,-122.363,1,0,B1
3,0,2.9822712330395684,4.097847077423337,0,0,0,3,1,47.6891,-122.203,2,0,B1
2,0,3.0492180226701815,3.937568038600383,0,0,0,3,1,47.7034,-122.307,1,0,B1
2,0,2.929418925714293,3.9242792860618816,0,0,0,4,1,47.4696,-122.359,1,0,B1
4,1,3.4082399653118496,3.6020599913279625,1,0,0,5,1,47.6885,-122.386,2,0,C1
3,1,3.167317334748176,3.231214647962601,0,0,0,3,1,47.5478,-121.999,2,0,B1
4,1,3.501333178645566,3.7018269303971394,0,0,0,3,1,47.2961,-122.348,1,0,B1
4,1,3.578639209968072,4.955057253251719,0,0,0,3,2,47.6587,-122.022,2,0,C1
3,0,3.0492180226701815,3.9360611166099884,0,0,0,3,1,47.7077,-122.314,1,0,B1
3,1,3.3201462861110542,3.6720978579357175,0,0,0,3,1,47.3724,-122.104,1,0,B1
5,1,3.399673721481038,3.6154239528859438,1,0,3,5,1,47.5968,-122.29,1,0,C1
4,1,3.303196057420489,4.0822466547436695,0,0,0,3,1,47.3406,-122.057,1,0,B1
4,1,3.369215857410143,3.9537596917332287,0,0,0,3,1,47.3781,-122.03,1,0,B1
3,1,3.3138672203691533,3.6232492903979003,0,0,0,3,1,47.3706,-122.018,1,0,B1
3,1,3.290034611362518,3.694517453811156,0,0,0,3,1,47.5155,-121.87,2,0,B1
5,0,3.5490032620257876,3.998695158311656,0,0,3,3,1,47.7108,-122.277,1,0,C1
3,1,3.3364597338485296,3.7683420586445333,0,0,0,3,1,47.5403,-121.889,2,0,B1
3,0,3.0791812460476247,4.394539231372204,0,0,0,3,1,47.4236,-122.195,1,0,B1
3,0,3.271841606536499,3.8848519827459977,1,0,0,4,1,47.7162,-122.36,2,0,B1
3,1,3.385606273598312,3.8952567531448947,1,0,0,5,1,47.4546,-122.211,1,0,B1
2,0,3.1072099696478683,3.321391278311689,1,0,0,3,1,47.5872,-122.308,1,0,B1
5,1,3.330413773349191,3.9395192526186187,1,0,2,3,1,47.6969,-122.31,2,0,B1
4,1,3.6273658565927325,4.119321886463977,0,0,0,3,2,47.6193,-122.229,2,0,C1
4,1,3.3891660843645326,4.432664697179406,0,0,0,3,1,47.7177,-122.104,2,0,C1
3,1,3.1212314551496214,3.778585327862962,0,0,0,3,1,47.2706,-122.254,1,0,B1
4,1,3.4456042032735974,3.900694774452398,0,0,0,3,1,47.3681,-122.31,1,0,B1
3,1,3.1931245983544616,3.681241237375587,0,0,0,4,1,47.2653,-122.285,1,0,B1
3,1,3.481442628502305,4.062581984228163,0,0,2,3,1,47.5051,-122.381,1,1,C1
3,0,3.2329961103921536,3.792041310712082,1,0,0,3,1,47.6706,-122.265,2,0,C1
4,1,3.3010299956639813,3.7858279199958655,0,0,0,3,1,47.7557,-122.221,1,0,B1
3,0,3.1931245983544616,4.15633710087081,0,0,0,4,1,47.432,-122.348,1,0,B1
2,0,2.949390006644913,3.48572142648158,1,0,0,3,1,47.6663,-122.326,2,0,B1
3,1,3.250420002308894,3.700270937356437,0,0,0,3,1,47.3352,-122.052,1,0,B1
4,1,3.5477747053878224,3.9242792860618816,1,0,0,5,1,47.6402,-122.395,2,0,C1
4,1,3.374748346010104,3.6020599913279625,1,0,2,5,1,47.601,-122.294,1,0,C1
3,1,3.7007037171450192,4.094506066454455,1,1,4,3,2,47.5925,-122.287,1,1,C1
3,0,3.1958996524092336,3.7993405494535817,1,0,0,3,1,47.5565,-122.275,1,1,B1
4,1,3.3654879848909,3.739809599021359,0,0,0,3,1,47.7727,-122.229,1,0,B1
4,1,3.3710678622717363,3.8211203237768236,0,0,0,3,1,47.6262,-122.045,2,0,B1
3,0,3.2041199826559246,3.9114772171061025,0,0,0,5,1,47.7397,-122.3,1,0,B1
4,0,3.1583624920952498,3.824646414718352,1,0,0,3,1,47.571,-122.392,2,0,B1
3,0,3.326335860928751,3.61066016308988,0,0,0,3,1,47.682,-122.037,2,0,B1
3,0,3.0211892990699383,3.8950908969343994,0,0,0,4,1,47.3011,-122.369,1,0,B1
2,1,3.1072099696478683,3.410608542568368,0,0,0,3,1,47.5939,-122.302,1,0,B1
3,0,3.303196057420489,3.6020599913279625,1,0,0,5,1,47.6638,-122.329,2,0,C1
2,1,3.214843848047698,3.3502480183341627,0,0,0,3,1,47.7154,-122.341,1,0,B1
3,1,3.2227164711475833,3.8195439355418688,0,0,0,4,1,47.3604,-122.089,1,0,B1
4,1,3.4668676203541096,3.936564005135266,0,0,0,3,1,47.7199,-122.246,1,0,C1
3,1,3.3654879848909,3.5016069224188295,1,0,0,3,1,47.6897,-122.175,2,0,B1
5,1,3.575187844927661,4.00889811477094,1,0,0,3,2,47.5605,-122.225,2,0,C1
4,0,3.406540180433955,3.70372115992702,0,0,0,4,2,47.636,-122.301,2,0,C1
4,1,3.4149733479708178,3.7075701760979363,1,0,0,3,1,47.6948,-122.395,2,0,C1
3,0,3.250420002308894,3.935557645093014,0,0,0,3,1,47.5062,-122.149,1,0,B1
2,0,3.041392685158225,3.885361220031512,0,0,0,4,1,47.7439,-122.339,1,0,B1
5,1,3.3710678622717363,3.62096843564429,1,0,0,3,1,47.6388,-122.3,2,1,B1
2,0,2.8692317197309762,3.8102325179950842,0,0,0,3,1,47.5077,-122.344,1,0,B1
4,0,3.1818435879447726,3.7715874808812555,1,0,0,3,1,47.6904,-122.295,2,0,B1
2,0,3.0569048513364727,4.869536792462012,0,0,0,4,1,47.2093,-121.962,1,0,B1
3,0,3.367355921026019,4.069668096911595,1,0,0,3,1,47.7481,-122.292,1,0,B1
3,0,3.1789769472931693,3.7841178164629232,1,0,0,4,1,47.6966,-122.324,2,0,B1
2,0,3.484299839346786,4.7072720285480205,0,0,0,3,2,47.6744,-122.05,2,0,C1
3,1,3.0969100130080562,3.2187979981117376,1,0,0,3,1,47.5554,-122.382,2,0,B1
4,1,3.369215857410143,3.724275869600789,1,0,0,5,1,47.6202,-122.112,2,0,C1
3,0,3.037426497940624,3.9180303367848803,0,0,0,3,1,47.7562,-122.318,1,1,B1
3,0,3.322219294733919,3.703978825008386,1,0,2,3,1,47.5743,-122.378,1,0,B1
3,1,3.1126050015345745,3.021602716028242,0,0,0,3,1,47.7175,-122.284,1,0,B1
4,1,3.255272505103306,3.4396484295634737,0,0,0,3,1,47.5167,-122.346,1,0,B1
3,0,3.12057393120585,3.5970366649776535,0,0,0,3,1,47.202,-121.994,1,1,B1
4,1,3.766710207262259,4.032054375479669,0,0,1,3,2,47.3293,-122.364,1,0,C1
3,0,3.012837224705172,3.8920946026904804,0,0,0,3,1,47.473,-122.324,1,0,B1
3,1,3.315970345456918,3.9028184680822533,1,0,0,3,1,47.403,-122.175,1,0,B1
4,1,3.4927603890268375,4.073974819866659,1,0,4,3,2,47.6952,-122.402,2,0,C1
3,0,2.9912260756924947,3.845098040014257,0,0,0,3,1,47.7617,-122.357,1,0,B1
3,1,3.519827993775719,3.744918542441353,0,0,0,3,1,47.5553,-122.003,2,0,C1
6,1,3.583198773968623,4.048441803550404,1,0,2,5,1,47.5849,-122.113,2,0,C1
3,1,3.4742162640762553,4.447158031342219,1,0,0,3,2,47.7318,-122.139,2,0,C1
1,1,3.287801729930226,3.406540180433955,1,0,0,4,1,47.7313,-122.343,1,0,B1
3,0,3.12057393120585,3.989004615698537,0,0,0,3,1,47.4267,-122.331,1,0,B1
2,0,3.089905111439398,3.044147620878723,0,0,0,3,1,47.5475,-121.999,2,0,B1
3,0,3.041392685158225,3.989004615698537,0,0,0,4,1,47.3248,-122.345,1,0,B1
4,0,3.292256071356476,3.9003671286564705,0,0,0,4,1,47.3109,-122.377,1,0,B1
4,0,3.2380461031287955,3.9020028913507296,0,0,0,4,1,47.6219,-122.138,2,0,B1
4,0,3.2041199826559246,4.0068937079479,0,0,0,4,1,47.2015,-122.003,1,0,B1
3,0,3.303196057420489,4.22365166718718,0,0,0,4,1,47.7643,-122.352,1,0,B1
4,1,3.4638929889859074,3.6989700043360187,0,0,0,3,1,47.3782,-122.127,1,0,B1
3,0,3.2095150145426308,3.9262395210458623,0,0,0,4,1,47.703,-122.281,1,0,B1
4,1,3.3521825181113627,4.150725746586194,0,0,0,3,1,47.7353,-121.962,1,0,B1
2,0,3.0086001717619175,3.8853046675889678,0,0,0,5,1,47.4915,-122.188,1,0,B1
4,1,3.4683473304121573,4.01628102454283,0,0,0,4,1,47.5333,-122.151,1,0,C1
4,1,3.6334684555795866,3.9245893856694183,1,0,1,3,2,47.5396,-122.214,2,0,C1
5,1,3.462397997898956,3.8228216453031045,1,0,0,3,1,47.4935,-122.332,1,0,B1
2,0,3.0569048513364727,3.7403626894942437,0,0,0,3,1,47.5187,-122.363,1,0,B1
4,0,3.3654879848909,3.681241237375587,1,0,0,3,1,47.6893,-122.365,2,0,B1
3,0,3.0718820073061255,3.7781512503836434,0,0,0,3,1,47.6853,-122.286,2,0,B1
3,1,3.4216039268698313,3.6074550232146687,1,0,0,5,1,47.6332,-122.281,2,0,C1
3,0,2.99563519459755,3.9506082247842307,0,0,0,4,1,47.3294,-122.331,1,0,B1
4,1,3.3502480183341627,3.7500453120117676,1,0,0,3,1,47.5574,-122.308,1,0,B1
4,0,3.225309281725863,4.178516523733583,1,0,0,4,1,47.6895,-121.912,1,0,B1
3,1,3.387389826338729,3.6183619311098782,0,0,0,3,1,47.665,-122.087,2,0,C1
4,1,3.499687082618404,4.1160429268492065,0,0,0,3,2,47.5996,-122.021,2,0,C1
3,1,3.2648178230095364,4.114610984232173,1,0,0,3,1,47.6923,-122.095,2,0,B1
4,1,3.3029799367482493,3.681241237375587,0,0,0,3,1,47.2586,-122.2,1,0,B1
2,0,3.2695129442179165,3.7737864449811935,1,0,2,5,1,47.5751,-122.407,2,0,C1
3,1,3.240798771117331,3.755951041004132,0,0,0,3,1,47.379,-122.184,1,0,B1
3,1,3.1986570869544226,3.172310968521954,0,0,1,3,1,47.6276,-122.359,2,0,C1
4,1,3.4871383754771865,3.808346035740395,0,0,0,3,1,47.4487,-122.205,1,0,B1
2,1,3.2095150145426308,3.2650537885040145,1,0,0,3,1,47.5483,-122.004,2,0,B1
4,1,3.4899584794248346,4.218482987593645,1,0,0,4,1,47.5803,-122.403,2,1,C1
4,0,3.2355284469075487,3.6032526619816467,0,0,0,4,1,47.6719,-122.396,2,0,B1
3,0,3.2041199826559246,4.09919705537992,0,0,0,4,1,47.4431,-121.765,1,0,B1
2,0,3.0718820073061255,3.0145205387579237,1,0,0,3,1,47.678,-122.322,2,0,B1
3,1,3.298853076409707,3.9294700161774894,0,0,0,3,1,47.5707,-121.996,2,0,B1
3,0,3.041392685158225,3.61066016308988,1,0,0,4,1,47.6872,-122.351,2,0,B1
4,1,3.2355284469075487,3.9364131997114797,0,0,0,3,1,47.2704,-122.313,1,0,B1
3,0,3.1903316981702914,3.780965029608317,1,0,0,5,1,47.5436,-122.378,1,0,B1
4,1,3.423245873936808,3.7563317673210577,0,0,0,3,1,47.3515,-122.164,1,0,B1
3,0,3.255272505103306,4.002166061756507,0,0,0,3,1,47.6344,-122.126,2,0,B1
3,0,3.060697840353612,3.521530341278711,0,0,0,3,1,47.5707,-122.017,2,0,B1
4,1,3.6720978579357175,4.007875743767586,1,0,2,3,2,47.6728,-122.189,2,0,C1
3,0,3.146128035678238,3.9455178220778397,0,0,0,3,1,47.1949,-121.989,1,0,B1
2,0,2.8573324964312685,3.6148972160331345,0,0,0,5,1,47.303,-122.217,1,0,B1
4,1,3.369215857410143,3.9520655901850503,0,0,0,3,1,47.6283,-122.026,2,0,B1
3,0,3.2227164711475833,3.6026025204202563,1,0,0,4,1,47.6878,-122.38,2,0,B1
6,1,3.3820170425748683,4.0319333402756055,1,0,0,5,1,47.4429,-122.282,1,0,B1
4,0,3.2227164711475833,4.1180993120779945,0,0,0,5,1,47.6315,-122.101,2,0,C1
3,0,3.1931245983544616,3.9822712330395684,0,0,0,4,1,47.6918,-122.163,2,0,B1
3,1,3.439332693830263,4.549493713215013,0,0,0,3,1,47.4745,-121.723,1,0,B1
1,0,2.724275869600789,4.522157217406418,0,0,2,4,0,47.6412,-122.079,2,0,B1
3,0,3.041392685158225,3.7323937598229686,0,0,0,3,1,47.6604,-122.396,2,0,B1
5,1,3.5428254269591797,3.91539983521227,0,0,0,3,2,47.5825,-121.97,2,0,C1
4,1,3.482873583608754,3.9250025076809774,1,0,0,3,1,47.5222,-122.157,1,0,C1
3,0,3.250420002308894,3.6989700043360187,1,0,0,3,1,47.5105,-122.36,1,0,B1
3,0,3.3443922736851106,3.8987251815894934,1,0,0,3,1,47.4968,-122.237,1,0,B1
2,0,3.0170333392987803,3.763128376799137,0,0,2,4,1,47.7362,-122.29,1,0,B1
4,1,3.3979400086720375,3.607025878434786,1,0,0,4,1,47.6882,-122.382,2,0,C1
3,1,3.298853076409707,4.106972399886674,0,0,0,3,1,47.7347,-122.226,1,0,B1
4,1,3.5289167002776547,3.9206450014067875,0,0,0,3,1,47.7741,-122.379,2,0,C1
3,0,2.934498451243568,4.018117720591,0,0,0,3,1,47.4987,-122.341,1,0,B1
3,0,3.161368002234975,3.380211241711606,0,0,0,3,1,47.6726,-122.381,2,1,B1
2,1,3.4638929889859074,3.786041210242554,0,0,2,4,1,47.5279,-122.387,2,0,B1
3,1,3.184691430817599,3.194514341882467,1,0,0,3,1,47.6179,-122.312,2,0,C1
3,0,3.2576785748691846,4.466986182866968,1,0,0,3,1,47.3585,-122.067,1,0,B1
6,1,3.6020599913279625,3.8750612633917,0,0,0,3,1,47.6146,-122.306,2,0,C1
4,0,3.3180633349627615,3.6434526764861874,0,0,0,3,1,47.606,-122.299,2,0,B1
4,1,3.3502480183341627,3.937718443617264,1,0,0,5,1,47.6621,-122.189,2,0,C1
3,1,3.1931245983544616,4.889503392457412,1,0,0,3,1,47.7695,-122.126,2,0,B1
3,0,3.311753861055754,3.972943008105568,1,0,0,5,1,47.7447,-122.328,1,0,B1
5,1,3.482873583608754,3.819807064590756,0,0,0,3,1,47.548,-122.356,1,0,B1
3,1,3.436162647040756,3.9817280253616163,1,0,1,3,2,47.6339,-122.09,2,0,C1
3,0,3.220108088040055,3.7075701760979363,1,0,0,4,1,47.5345,-122.383,2,0,B1
3,1,3.1931245983544616,4.0790726588531845,1,0,0,3,1,47.5378,-121.742,2,0,B1
3,1,3.292256071356476,4.0916669575956846,0,0,0,4,1,47.5247,-122.052,2,0,B1
3,1,3.2095150145426308,3.0692980121155293,1,0,4,3,1,47.6681,-122.355,2,0,B1
4,1,3.2430380486862944,4.05618042334214,1,0,0,4,1,47.7425,-122.321,1,0,B1
2,1,2.9912260756924947,3.0086001717619175,0,0,0,3,1,47.6844,-122.387,2,0,B1
2,0,2.983175072037813,3.29928933408768,0,0,0,3,1,47.6911,-122.313,2,0,B1
4,1,3.387389826338729,3.8476960207341655,1,0,2,4,1,47.5731,-122.408,2,0,C1
4,1,3.4638929889859074,4.321101099197822,1,0,0,4,1,47.7085,-122.24,1,0,C1
3,1,3.515873843711679,3.829303772831025,1,0,1,3,1,47.5219,-122.38,1,0,C1
4,1,3.3010299956639813,3.6994908452722046,0,0,0,3,1,47.466,-122.147,1,0,B1
2,0,3.0492180226701815,3.726645720240912,1,0,1,3,1,47.5421,-122.378,1,0,B1
3,1,3.1522883443830563,2.9960736544852753,1,0,0,3,1,47.6408,-122.327,2,0,B1
3,1,3.167317334748176,3.0916669575956846,1,0,0,3,1,47.5537,-122.313,1,0,B1
5,1,3.401400540781544,3.7403626894942437,1,0,0,3,1,47.4938,-122.255,1,0,B1
4,0,3.2380461031287955,3.9398186628213794,1,0,0,4,1,47.4586,-122.175,1,0,B1
5,1,3.519827993775719,3.9242792860618816,0,0,0,3,2,47.6914,-122.214,2,0,C1
2,0,3.0969100130080562,3.7520484478194387,0,0,1,4,1,47.5495,-122.377,1,0,B1
2,0,3.0211892990699383,3.5338991007965945,0,0,0,3,1,47.3848,-122.039,1,0,B1
3,1,3.0969100130080562,3.0073209529227447,0,0,0,3,1,47.7099,-122.333,1,0,B1
4,1,3.4456042032735974,3.8997110945711446,0,0,0,3,1,47.6223,-122.026,2,0,C1
2,0,3.1702617153949575,3.726319612110775,1,0,0,4,1,47.2079,-121.993,1,0,B1
4,1,3.765668554759014,5.117655691596414,0,0,0,3,2,47.5986,-121.949,1,0,C1
2,0,3.0791812460476247,3.9934362304976116,0,0,0,4,1,47.3089,-122.21,1,0,B1
3,0,3.285557309007774,3.7323937598229686,0,0,2,3,1,47.77,-122.391,2,0,B1
4,0,3.1271047983648077,3.792391689498254,0,0,0,5,1,47.6214,-122.119,2,0,B1
3,0,3.1903316981702914,4.277792518931442,0,0,0,3,1,47.3699,-122.319,1,0,B1
3,0,2.9731278535996988,3.2895889525425965,0,0,0,5,1,47.6733,-122.383,2,0,B1
4,0,3.387389826338729,3.90848501887865,1,0,0,4,1,47.7201,-122.361,2,0,B1
3,0,3.2013971243204513,3.9278834103307068,1,0,0,4,1,47.4473,-122.159,1,0,B1
4,1,3.307496037913213,3.934498451243568,1,0,0,4,1,47.3942,-122.16,1,0,B1
6,1,3.469822015978163,4.049218022670182,1,0,0,4,1,47.7476,-122.087,2,0,B1
5,0,3.278753600952829,3.7781512503836434,0,0,0,4,1,47.6831,-122.186,2,0,B1
3,1,3.0969100130080562,3.0425755124401905,0,0,2,3,1,47.6619,-122.352,2,0,B1
3,0,3.037426497940624,3.6020599913279625,0,0,0,4,1,47.6846,-122.386,2,0,C1
3,1,3.503790683057181,4.691408637630063,0,0,0,3,1,47.6027,-122.043,2,0,C1
3,0,3.1931245983544616,3.4771212547196626,1,0,0,4,1,47.6846,-122.345,2,0,B1
4,1,3.3332456989619628,3.781755374652469,0,0,0,3,1,47.3513,-122.174,1,0,B1
3,0,3.113943352306837,4.794418330874141,0,0,0,3,1,47.6529,-121.979,2,0,B1
3,0,3.230448921378274,4.722847727028114,0,0,0,3,1,47.4164,-122.092,1,0,B1
4,1,3.361727836017593,3.90848501887865,1,0,0,4,1,47.2979,-122.371,1,0,B1
5,1,3.5575072019056577,3.878234468675044,0,0,0,3,1,47.3534,-122.012,1,0,B1
3,1,3.27415784926368,4.036628895362161,1,0,0,3,1,47.5937,-122.116,2,0,B1
2,0,3.2068258760318495,3.7993405494535817,1,0,0,3,1,47.554,-122.304,1,0,B1
3,1,3.311753861055754,3.7781512503836434,1,0,0,5,1,47.6873,-122.332,2,0,B1
3,0,3.1789769472931693,3.8967466156074058,0,0,0,3,1,47.4683,-122.348,1,1,B1
4,1,3.3636119798921444,3.764400322956388,0,0,0,3,1,47.5107,-122.362,1,0,B1
4,1,3.53655844257153,3.57978359661681,0,0,0,3,1,47.6408,-122.307,2,0,C1
4,0,3.4668676203541096,4.108565023732835,0,0,0,4,1,47.2957,-122.187,1,0,B1
3,0,2.9777236052888476,3.8813846567705728,0,0,0,3,1,47.3188,-122.174,1,0,B1
3,0,3.173186268412274,3.9542425094393248,0,0,0,4,1,47.5455,-122.184,2,0,B1
3,0,3.0791812460476247,4.033423755486949,0,0,0,4,1,47.5771,-122.144,2,0,B1
3,1,3.3096301674258988,4.133219456732494,0,0,0,3,1,47.3122,-122.04,1,0,B1
4,1,3.4456042032735974,4.1945975852425095,0,0,0,4,2,47.5477,-122.215,2,0,C1
3,0,3.2695129442179165,3.8692317197309762,1,0,0,3,1,47.4598,-122.352,1,1,B1
3,1,3.3283796034387376,4.071219018399974,1,0,0,4,1,47.5423,-122.215,2,0,C1
3,0,3.385606273598312,4.1057485555269935,1,0,2,4,1,47.6201,-122.209,2,0,C1
3,1,3.2355284469075487,3.2342641243787895,1,0,0,3,1,47.5481,-122.384,2,0,B1
3,0,3.0086001717619175,4.066400475955629,0,0,0,4,1,47.4459,-122.278,1,0,B1
4,1,3.5705429398818973,3.7596678446896306,1,0,2,3,1,47.5632,-122.399,2,0,C1
3,1,3.2041199826559246,3.5538830266438746,0,0,0,3,1,47.4939,-122.261,1,0,B1
2,1,3.1398790864012365,3.030599721965951,1,0,0,3,1,47.5462,-122.369,1,0,B1
3,0,3.214843848047698,3.9240207004740677,0,0,0,4,1,47.348,-122.035,1,0,B1
4,0,3.2405492482826,3.8628466599829387,1,0,0,3,1,47.4787,-122.302,1,0,B1
3,0,3.187520720836463,3.9242792860618816,0,0,0,3,1,47.6187,-122.295,2,0,C1
2,0,2.934498451243568,3.8195439355418688,0,0,0,5,1,47.4878,-122.324,1,0,B1
4,1,3.519827993775719,3.6532125137753435,1,0,0,5,1,47.6594,-122.345,2,0,C1
2,0,3.24551266781415,3.8573324964312685,1,0,0,5,1,47.5658,-122.276,1,0,B1
4,1,3.359835482339888,4.044226077112683,0,0,0,3,1,47.6283,-122.03,2,0,B1
4,1,3.696356388733332,4.219636910808963,1,0,3,4,2,47.5496,-122.12,2,0,C1
4,1,3.2695129442179165,3.9811841373983543,1,0,0,3,1,47.3612,-122.284,1,0,B1
4,0,3.3201462861110542,3.5575072019056577,1,0,0,5,1,47.6881,-122.313,2,0,B1
2,0,3.0211892990699383,3.942008053022313,0,0,0,4,1,47.6294,-122.215,2,0,C1
5,1,3.4313637641589874,3.699056854547668,0,0,0,3,2,47.6811,-122.288,2,0,C1
3,1,3.2576785748691846,3.70816585785554,0,0,0,3,1,47.6882,-122.171,2,0,B1
3,1,3.27415784926368,4.095970922343715,1,0,0,3,1,47.7623,-122.256,1,0,B1
4,1,3.3096301674258988,3.847017097935354,0,0,0,3,1,47.7016,-122.17,2,0,C1
3,1,3.3783979009481375,3.658488381309017,0,0,0,3,1,47.6199,-122.025,2,0,C1
3,0,3.1986570869544226,3.823148059810694,1,0,0,3,1,47.4927,-122.248,1,0,B1
4,1,3.369215857410143,3.807535028068853,1,0,2,3,1,47.7728,-122.386,2,0,C1
3,1,3.322219294733919,3.6124659639531425,0,0,0,3,1,47.5983,-122.2,2,0,C1
4,1,3.4785664955938436,3.531478917042255,1,0,2,3,1,47.6142,-122.284,2,1,C1
4,1,3.4608978427565478,3.863679667875898,0,0,0,3,1,47.5447,-121.883,2,0,B1
2,0,2.9777236052888476,3.725584972270694,0,0,2,3,1,47.57,-122.38,1,0,B1
2,0,2.9242792860618816,3.6020599913279625,0,0,0,3,1,47.5531,-122.307,1,0,B1
5,1,3.4927603890268375,3.8209235878813175,0,0,0,3,1,47.543,-121.888,2,0,B1
4,1,3.584331224367531,4.933122691928115,0,0,0,3,2,47.615,-121.954,1,0,C1
2,0,3.143014800254095,4.09795107099415,1,0,0,3,1,47.7499,-122.29,1,0,B1
2,0,3.155336037465062,3.4771212547196626,1,0,0,3,1,47.6415,-122.303,2,0,B1
3,1,3.4885507165004443,3.867054800476702,0,0,0,3,1,47.4473,-122.205,1,0,B1
4,0,3.0644579892269186,3.806179973983887,0,0,0,4,1,47.3036,-122.378,1,0,B1
2,0,3.0681858617461617,3.0330214446829107,0,0,0,3,1,47.6607,-122.333,2,0,B1
3,1,3.2833012287035497,3.890923771489014,0,0,0,3,1,47.4024,-122.171,1,0,B1
3,0,3.4149733479708178,3.8195439355418688,1,0,4,3,2,47.6055,-122.285,2,1,C1
3,1,3.525044807036845,3.7011360660925265,1,0,2,3,1,47.5699,-122.296,1,0,B1
4,1,3.5149460053080044,3.708845638048179,1,0,0,3,1,47.4477,-122.204,1,0,B1
4,0,3.2068258760318495,3.9030899869919438,1,0,0,3,1,47.6301,-122.118,2,0,B1
3,0,3.0043213737826426,3.885926339801431,0,0,0,4,1,47.4501,-122.176,1,0,B1
3,0,3.0755469613925306,4.07903645708749,0,0,0,4,1,47.756100000000004,-122.071,2,0,B1
4,1,3.4927603890268375,4.275150048123735,0,0,0,3,1,47.4619,-122.154,1,0,B1
4,1,3.307496037913213,3.759969857554307,0,0,0,3,1,47.3542,-122.137,1,0,B1
5,1,3.48572142648158,4.134495855834674,0,0,0,3,2,47.5585,-122.117,2,0,C1
4,0,3.296665190261531,3.510545010206612,1,0,0,4,1,47.584,-122.294,1,0,B1
4,0,3.0755469613925306,3.8987251815894934,1,0,0,3,1,47.5305,-122.371,1,0,B1
4,1,3.423245873936808,3.8271753482986925,0,0,0,3,2,47.4947,-122.171,1,0,B1
4,1,3.6866362692622934,4.378125245619373,0,0,0,3,2,47.6172,-122.23,2,0,C1
5,1,3.361727836017593,3.914554698517634,0,0,0,3,1,47.3052,-122.276,1,0,B1
2,1,2.9079485216122722,2.9731278535996988,0,0,0,3,1,47.5499,-122.384,2,0,B1
2,0,3.0530784434834195,4.096910013008056,0,0,0,4,1,47.4514,-122.187,1,0,B1
4,1,3.3201462861110542,3.7155855518931964,0,0,0,3,1,47.3986,-122.166,1,0,B1
3,1,3.3909351071033793,5.140146504277094,0,0,0,4,1,47.4572,-122.007,2,0,B1
3,1,3.113943352306837,2.9095560292411755,1,0,0,3,1,47.5893,-122.317,1,0,B1
4,1,3.3324384599156054,4.810864004196943,1,0,0,3,1,47.3268,-122.388,1,0,B1
